"","species","cluster","Endemism","Occ.Ri","Occ.Di","Occ.Ai","Occ.Fi","Occ.IndVal","Occ.DilVal","Ri","Di","Ai","Fi","IndVal","DilVal"
"Taylorius waiparaensis","Taylorius waiparaensis","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20727.5348664705,20727.5348664705,0.00447165989136852,1,0.00447165989136852,0
"Selenariopsis gabrieli","Selenariopsis gabrieli","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20708.5049748389,20708.5049748389,0.0044675544729628,1,0.0044675544729628,0
"Poecillastra schulzei","Poecillastra schulzei","2",FALSE,1,2,0.0123456790123457,0.5,0.00617283950617284,0.00617283950617284,7556.67617281382,19733.8584925385,0.0116348979986984,0.382929480094886,0.00445534544159862,0.00717955255709981
"Phidolopora avicularis","Phidolopora avicularis","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20632.4456259795,20632.4456259795,0.00445114579041327,1,0.00445114579041327,0
"Williamsium parviflorum","Williamsium parviflorum","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20609.1251981838,20609.1251981838,0.00444611475212071,1,0.00444611475212071,0
"Waltherarndtia caliculatum","Waltherarndtia caliculatum","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20493.8725654521,20493.8725654521,0.00442125069672382,1,0.00442125069672382,0
"Higginsia bidentifera","Higginsia bidentifera","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20493.8725654521,20493.8725654521,0.00442125069672382,1,0.00442125069672382,0
"Rhopalocidaris hirsutispina","Rhopalocidaris hirsutispina","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20493.872565452,20493.872565452,0.00442125069672378,1,0.00442125069672378,0
"Petralia ingens","Petralia ingens","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20493.872565452,20493.872565452,0.00442125069672378,1,0.00442125069672378,0
"Epizoanthus sabulosus","Epizoanthus sabulosus","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20487.589396299,20487.589396299,0.00441989519566334,1,0.00441989519566334,0
"Microgastra granosa","Microgastra granosa","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20410.5698820726,20410.5698820726,0.00440327937159946,1,0.00440327937159946,0
"Leiopathes acanthophora","Leiopathes acanthophora","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20375.462897165,20375.462897165,0.00439570555747591,1,0.00439570555747591,0
"Pennatula indica","Pennatula indica","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20375.4628971649,20375.4628971649,0.0043957055574759,1,0.0043957055574759,0
"Dendrobathypathes isocrada","Dendrobathypathes isocrada","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20372.3367635675,20372.3367635675,0.00439503114026649,1,0.00439503114026649,0
"Dendronephthya waitei","Dendronephthya waitei","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20372.3367635673,20372.3367635673,0.00439503114026643,1,0.00439503114026643,0
"Capnella gaboensis","Capnella gaboensis","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20372.3367635671,20372.3367635671,0.00439503114026639,1,0.00439503114026639,0
"Pentametrocrinus semperi","Pentametrocrinus semperi","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20372.3367635669,20372.3367635669,0.00439503114026635,1,0.00439503114026635,0
"Stephanocyathus coronatus","Stephanocyathus coronatus","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20253.9270952798,20253.9270952798,0.00436948600101846,1,0.00436948600101846,0
"Paracalliactis rosea","Paracalliactis rosea","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20253.9270952798,20253.9270952798,0.00436948600101845,1,0.00436948600101845,0
"Hamacantha esperioides","Hamacantha esperioides","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20247.7067412574,20247.7067412574,0.00436814405139582,1,0.00436814405139582,0
"Helixotionella spiralis","Helixotionella spiralis","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20191.75394881,20191.75394881,0.00435607306179629,1,0.00435607306179629,0
"Anthothoe albocincta","Anthothoe albocincta","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20132.3912933954,20132.3912933954,0.00434326644456116,1,0.00434326644456116,0
"Epizoanthus carcinophilus","Epizoanthus carcinophilus","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20132.3912933951,20132.3912933951,0.0043432664445611,1,0.0043432664445611,0
"Condylanthus magellanicus","Condylanthus magellanicus","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20132.3912933951,20132.3912933951,0.0043432664445611,1,0.0043432664445611,0
"Nevianipora interjuncta","Nevianipora interjuncta","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20120.0154271593,20120.0154271593,0.00434059653397964,1,0.00434059653397964,0
"Celleporina longirostris","Celleporina longirostris","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20120.0154271593,20120.0154271593,0.00434059653397964,1,0.00434059653397964,0
"Stephanocyathus (Odontocyathus) campaniformis","Stephanocyathus (Odontocyathus) campaniformis","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,20104.5494018713,20104.5494018713,0.00433725996716624,1,0.00433725996716624,0
"Cladiella pachyclados","Cladiella pachyclados","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19989.2967691396,19989.2967691396,0.00431239591176935,1,0.00431239591176935,0
"Chaperiopsis multifida","Chaperiopsis multifida","1",FALSE,3,5,0.0072463768115942,0.6,0.00434782608695652,0.00289855072463768,30918.4233506089,47984.0915928126,0.00667019375395758,0.644347372728841,0.00429792182095489,0.00237227193300269
"Bicrisia biciliata","Bicrisia biciliata","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19870.8871008525,19870.8871008525,0.00428685077252145,1,0.00428685077252145,0
"Triadopathes triadocrada","Triadopathes triadocrada","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19870.8871008524,19870.8871008524,0.00428685077252143,1,0.00428685077252143,0
"Poecillastra tenuirhabda","Poecillastra tenuirhabda","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19870.8871008523,19870.8871008523,0.00428685077252139,1,0.00428685077252139,0
"Ancorella paulini","Ancorella paulini","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19870.8871008523,19870.8871008523,0.00428685077252139,1,0.00428685077252139,0
"Bathyvermilia gregrousei","Bathyvermilia gregrousei","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19755.4399346771,19755.4399346771,0.00426194474940368,1,0.00426194474940368,0
"Synoicum citrum","Synoicum citrum","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19615.6402673658,19615.6402673658,0.00423178503339451,1,0.00423178503339451,0
"Anthothela vickersi","Anthothela vickersi","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19497.0299625593,19497.0299625593,0.00420619660977718,1,0.00420619660977718,0
"Paracalyptrophora josephinae","Paracalyptrophora josephinae","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19497.0299625593,19497.0299625593,0.00420619660977718,1,0.00420619660977718,0
"Caryophyllia sarsiae","Caryophyllia sarsiae","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19497.0299625593,19497.0299625593,0.00420619660977718,1,0.00420619660977718,0
"Dicarpa pacifica","Dicarpa pacifica","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19497.0299625593,19497.0299625593,0.00420619660977718,1,0.00420619660977718,0
"Antipathella fiordensis","Antipathella fiordensis","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19232.6002729383,19232.6002729383,0.00414914980489747,1,0.00414914980489747,0
"Rhopalocidaris gracilis","Rhopalocidaris gracilis","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,19025.0311297568,19025.0311297568,0.0041043698241506,1,0.0041043698241506,0
"Aplidium lenticulum","Aplidium lenticulum","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,18954.2278707035,18954.2278707035,0.00408909506544309,1,0.00408909506544309,0
"Aplidium laticum","Aplidium laticum","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,18822.6350666504,18822.6350666504,0.00406070585912079,1,0.00406070585912079,0
"Rhopalaea meridionalis","Rhopalaea meridionalis","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,18822.6350666504,18822.6350666504,0.00406070585912079,1,0.00406070585912079,0
"Neopetrosia similis","Neopetrosia similis","1",FALSE,2,3,0.00483091787439614,0.666666666666667,0.00322061191626409,0.00161030595813205,24408.9805691929,31965.6567420068,0.00526587749597835,0.763600158951734,0.00402102489294943,0.00124485260302892
"Pocillopora brevicornis","Pocillopora brevicornis","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,18583.9053470619,18583.9053470619,0.0040092034436701,1,0.0040092034436701,0
"Cornucopina tuba","Cornucopina tuba","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,18398.189296317,18398.189296317,0.00396913794525703,1,0.00396913794525703,0
"Gorgonocephalus pustulatum","Gorgonocephalus pustulatum","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,18386.7443018428,18386.7443018428,0.00396666885652667,1,0.00396666885652667,0
"Protula tubularia","Protula tubularia","1",FALSE,2,3,0.00483091787439614,0.666666666666667,0.00322061191626409,0.00161030595813205,24383.4852707508,32916.3193918527,0.00526037726142579,0.740771924724552,0.00389673978872365,0.00136363747270214
"Stylaster eguchii","Stylaster eguchii","1",TRUE,2,2,0.00483091787439614,1,0.00483091787439614,0,17523.7259852871,17523.7259852871,0.00378048538528808,1,0.00378048538528808,0
"Cigclisula occlusa","Cigclisula occlusa","1",FALSE,2,3,0.00483091787439614,0.666666666666667,0.00322061191626409,0.00161030595813205,23458.1811950545,31991.0153161564,0.00506075655644248,0.733274044703652,0.0037109214294031,0.00134983512703937
"Paragorgia splendens","Paragorgia splendens","1",FALSE,2,3,0.00483091787439614,0.666666666666667,0.00322061191626409,0.00161030595813205,24438.1012004948,36669.8994499635,0.0052721598426174,0.666434911659383,0.00351355137896887,0.00175860846364853
"Biflustra perfragilis","Biflustra perfragilis","1",FALSE,2,3,0.00483091787439614,0.666666666666667,0.00322061191626409,0.00161030595813205,21255.4310905788,28812.1072633926,0.00458554571461557,0.737725668458308,0.0033828747775609,0.00120267093705467
"Escharella discors","Escharella discors","1",FALSE,2,3,0.00483091787439614,0.666666666666667,0.00322061191626409,0.00161030595813205,20948.4504450112,29481.2845661131,0.00451931916866816,0.710567763695419,0.00321128251510637,0.00130803665356179
"Styela crinita","Styela crinita","1",FALSE,2,3,0.00483091787439614,0.666666666666667,0.00322061191626409,0.00161030595813205,21882.0146194669,32415.4740708217,0.00472072186811242,0.675048421986946,0.00318671584770856,0.00153400602040386
"Isophellia algoaensis","Isophellia algoaensis","1",FALSE,2,3,0.00483091787439614,0.666666666666667,0.00322061191626409,0.00161030595813205,20493.8725654521,29026.7066865539,0.0044212506967238,0.706035058911643,0.00312155799612453,0.00129969270059927
"Pennatula pearceyi","Pennatula pearceyi","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12308.3666156677,12308.3666156677,0.00265534853411695,1,0.00265534853411695,0
"Hyalonema (Cyliconema) simile","Hyalonema (Cyliconema) simile","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12308.3666156677,12308.3666156677,0.00265534853411695,1,0.00265534853411695,0
"Hyalonema (Cyliconema) molle","Hyalonema (Cyliconema) molle","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12308.3666156677,12308.3666156677,0.00265534853411695,1,0.00265534853411695,0
"Anomocora fecunda","Anomocora fecunda","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12308.3666156674,12308.3666156674,0.0026553485341169,1,0.0026553485341169,0
"Semperella spicifera","Semperella spicifera","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12308.3666156674,12308.3666156674,0.0026553485341169,1,0.0026553485341169,0
"Leiodermatium deciduum","Leiodermatium deciduum","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12308.3666156674,12308.3666156674,0.0026553485341169,1,0.0026553485341169,0
"Hyalonema (Cyliconema) rapa","Hyalonema (Cyliconema) rapa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12308.3666156674,12308.3666156674,0.0026553485341169,1,0.0026553485341169,0
"Radicipes aureus","Radicipes aureus","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12304.717700604,12304.717700604,0.00265456133451785,1,0.00265456133451785,0
"Saccocalyx pedunculatus","Saccocalyx pedunculatus","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12304.7177006038,12304.7177006038,0.00265456133451781,1,0.00265456133451781,0
"Hyalonema (Prionema) validum","Hyalonema (Prionema) validum","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12297.4207106424,12297.4207106424,0.00265298711657301,1,0.00265298711657301,0
"Paracyathus parvulus","Paracyathus parvulus","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265743,12286.4773265743,0.00265062624288839,1,0.00265062624288839,0
"Litophyton maldivensis","Litophyton maldivensis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265743,12286.4773265743,0.00265062624288839,1,0.00265062624288839,0
"Montipora sinuosa","Montipora sinuosa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265743,12286.4773265743,0.00265062624288839,1,0.00265062624288839,0
"Stylaster gemmascens","Stylaster gemmascens","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265738,12286.4773265738,0.00265062624288828,1,0.00265062624288828,0
"Sinularia andamanensis","Sinularia andamanensis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265738,12286.4773265738,0.00265062624288828,1,0.00265062624288828,0
"Antipathes virgata","Antipathes virgata","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265738,12286.4773265738,0.00265062624288828,1,0.00265062624288828,0
"Agaricia lamarcki","Agaricia lamarcki","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265738,12286.4773265738,0.00265062624288828,1,0.00265062624288828,0
"Madracis myriaster","Madracis myriaster","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265738,12286.4773265738,0.00265062624288828,1,0.00265062624288828,0
"Culicia cuticulata","Culicia cuticulata","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265737,12286.4773265737,0.00265062624288827,1,0.00265062624288827,0
"Lobophyllia costata","Lobophyllia costata","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265737,12286.4773265737,0.00265062624288827,1,0.00265062624288827,0
"Cladocroce tubulosa","Cladocroce tubulosa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Amphimedon rubiginosa","Amphimedon rubiginosa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Axinyssa tenax","Axinyssa tenax","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Higginsia kenyensis","Higginsia kenyensis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Oceanapia globosa","Oceanapia globosa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Haliclona (Reniera) debilis","Haliclona (Reniera) debilis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Stelletta brevioxea","Stelletta brevioxea","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Geodia spheranthastra","Geodia spheranthastra","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Calyx nyaliensis","Calyx nyaliensis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Amphimedon spinosa","Amphimedon spinosa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Haliclona cavernosa","Haliclona cavernosa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Haliclona (Gellius) cellaria","Haliclona (Gellius) cellaria","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Mycale multisclera","Mycale multisclera","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Xestospongia tuberosa","Xestospongia tuberosa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12286.4773265735,12286.4773265735,0.00265062624288824,1,0.00265062624288824,0
"Thaumatocrinus investigatoris","Thaumatocrinus investigatoris","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12271.8900707308,12271.8900707308,0.00264747925761974,1,0.00264747925761974,0
"Tentorina sigmatophora","Tentorina sigmatophora","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12271.8900707308,12271.8900707308,0.00264747925761973,1,0.00264747925761973,0
"Protosuberites longispiculus","Protosuberites longispiculus","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12271.8900707308,12271.8900707308,0.00264747925761973,1,0.00264747925761973,0
"Hamacantha (Hamacantha) simplex","Hamacantha (Hamacantha) simplex","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12271.8900707308,12271.8900707308,0.00264747925761973,1,0.00264747925761973,0
"Polymastia murrayi","Polymastia murrayi","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12271.8900707308,12271.8900707308,0.00264747925761973,1,0.00264747925761973,0
"Vulcanella theneides","Vulcanella theneides","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12271.8900707308,12271.8900707308,0.00264747925761973,1,0.00264747925761973,0
"Pachymatisma bifida","Pachymatisma bifida","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12271.8900707308,12271.8900707308,0.00264747925761973,1,0.00264747925761973,0
"Hymedesmia (Hymedesmia) crelloides","Hymedesmia (Hymedesmia) crelloides","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12271.8900707308,12271.8900707308,0.00264747925761973,1,0.00264747925761973,0
"Celleporaria pigmentaria","Celleporaria pigmentaria","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12271.8900707308,12271.8900707308,0.00264747925761973,1,0.00264747925761973,0
"Farrea densa","Farrea densa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12253.6623083677,12253.6623083677,0.00264354688677131,1,0.00264354688677131,0
"Caryophyllia (Acanthocyathus) zanzibarensis","Caryophyllia (Acanthocyathus) zanzibarensis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12253.6623083676,12253.6623083676,0.00264354688677129,1,0.00264354688677129,0
"Thenea pendula","Thenea pendula","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12253.6623083676,12253.6623083676,0.00264354688677129,1,0.00264354688677129,0
"Tetilla sansibarica","Tetilla sansibarica","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12253.6623083676,12253.6623083676,0.00264354688677129,1,0.00264354688677129,0
"Hyalonema (Corynonema) calix","Hyalonema (Corynonema) calix","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12253.6623083669,12253.6623083669,0.00264354688677114,1,0.00264354688677114,0
"Narella megalepis","Narella megalepis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Isozoanthus arenosus","Isozoanthus arenosus","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Acis spinosa","Acis spinosa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Pteroeides hymenocaulon","Pteroeides hymenocaulon","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Isozoanthus valdivae","Isozoanthus valdivae","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Thenea mesotriaena","Thenea mesotriaena","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Compsocalyx gibberosa","Compsocalyx gibberosa","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Semperella cucumis","Semperella cucumis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Ecteinascidia diligens","Ecteinascidia diligens","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Monanchora enigmatica","Monanchora enigmatica","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Hyalonema (Cyliconema) valdiviae","Hyalonema (Cyliconema) valdiviae","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Hyalonema (Cyliconema) somalicum","Hyalonema (Cyliconema) somalicum","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Hyalonema (Cyliconema) globiferum","Hyalonema (Cyliconema) globiferum","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494687,12231.7982494687,0.00263883003858503,1,0.00263883003858503,0
"Haliclona (Reniera) tufoides","Haliclona (Reniera) tufoides","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858497,1,0.00263883003858497,0
"Thoosa radiata","Thoosa radiata","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Diacarnus laevis","Diacarnus laevis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Leiodermatium pfeifferae","Leiodermatium pfeifferae","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Rhabdastrella rowi","Rhabdastrella rowi","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Jaspis digonoxea","Jaspis digonoxea","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Biemna truncata","Biemna truncata","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Raspailia (Raspailia) viminalis","Raspailia (Raspailia) viminalis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Neopetrosia retiderma","Neopetrosia retiderma","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Amphimedon hispidula","Amphimedon hispidula","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Crella (Grayella) cyathophora","Crella (Grayella) cyathophora","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Hyattella cribriformis","Hyattella cribriformis","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Biemna variantia","Biemna variantia","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Lithoplocamia lithistoides","Lithoplocamia lithistoides","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494684,12231.7982494684,0.00263883003858495,1,0.00263883003858495,0
"Fariometra liobrachia","Fariometra liobrachia","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494683,12231.7982494683,0.00263883003858493,1,0.00263883003858493,0
"Spheciospongia florida","Spheciospongia florida","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494683,12231.7982494683,0.00263883003858493,1,0.00263883003858493,0
"Thenea rotunda","Thenea rotunda","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494683,12231.7982494683,0.00263883003858493,1,0.00263883003858493,0
"Cinachyrella arabica","Cinachyrella arabica","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12231.7982494683,12231.7982494683,0.00263883003858493,1,0.00263883003858493,0
"Stichopathes indica","Stichopathes indica","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12206.3029510263,12206.3029510263,0.0026333298040324,1,0.0026333298040324,0
"Leiopathes valdiviae","Leiopathes valdiviae","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12206.3029510263,12206.3029510263,0.0026333298040324,1,0.0026333298040324,0
"Enallopsammia pusilla","Enallopsammia pusilla","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12206.3029510263,12206.3029510263,0.0026333298040324,1,0.0026333298040324,0
"Enallopsammia profunda","Enallopsammia profunda","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12206.3029510263,12206.3029510263,0.0026333298040324,1,0.0026333298040324,0
"Pheronema raphanus","Pheronema raphanus","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12206.3029510263,12206.3029510263,0.0026333298040324,1,0.0026333298040324,0
"Caryophyllia (Caryophyllia) paradoxus","Caryophyllia (Caryophyllia) paradoxus","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12206.3029510263,12206.3029510263,0.00263332980403239,1,0.00263332980403239,0
"Stiremetra carinifera","Stiremetra carinifera","1",TRUE,1,1,0.00241545893719807,1,0.00241545893719807,0,12206.3029510263,12206.3029510263,0.00263332980403239,1,0.00263332980403239,0
