"","species","cluster","Endemism","Occ.Ri","Occ.Di","Occ.Ai","Occ.Fi","Occ.IndVal","Occ.DilVal","Ri","Di","Ai","Fi","IndVal","DilVal"
"Ctenocidaris (Eurocidaris) nutrix","Ctenocidaris (Eurocidaris) nutrix","2.1",FALSE,23,33,0.851851851851852,0.696969696969697,0.59371492704826,0.258136924803591,185400.713701129,261467.127774265,0.853055026582914,0.709078480646304,0.604882962157105,0.248172064425809
"Lobophyllia hemprichii","Lobophyllia hemprichii","1.1",FALSE,50,51,0.549450549450549,0.980392156862745,0.538677009265245,0.0107735401853049,590651.048878834,602937.526205408,0.54840440456728,0.979622304480037,0.537229186589201,0.0111752179780789
"Galaxea fascicularis","Galaxea fascicularis","1.1",FALSE,51,55,0.56043956043956,0.927272727272727,0.51968031968032,0.0407592407592408,604444.021796955,651154.380079926,0.56121082743698,0.9282653089468,0.520952542115078,0.0402582853219026
"Favites pentagona","Favites pentagona","1.1",FALSE,51,55,0.56043956043956,0.927272727272727,0.51968031968032,0.0407592407592408,601141.705488057,648699.098223121,0.558144711136143,0.926688054807952,0.517226036664098,0.0409186744720442
"Proagnesia depressa","Proagnesia depressa","3.1",FALSE,10,13,0.666666666666667,0.769230769230769,0.512820512820513,0.153846153846154,118437.741821534,155013.206747446,0.667869209457675,0.764049362674613,0.510285043836134,0.157584165621541
"Fungia fungites","Fungia fungites","1.1",FALSE,51,57,0.56043956043956,0.894736842105263,0.501445922498554,0.0589936379410064,605284.62825083,676160.746392405,0.561991309047379,0.895178596924285,0.503082591516675,0.0589087175307041
"Pavona varians","Pavona varians","1.1",FALSE,50,55,0.549450549450549,0.909090909090909,0.4995004995005,0.04995004995005,592621.561678487,651727.239738732,0.550233975344538,0.909309179582643,0.500332804699038,0.0499011706454999
"Porites lutea","Porites lutea","1.1",FALSE,49,53,0.538461538461538,0.924528301886792,0.497822931785196,0.0406386066763425,580812.028163215,626384.488730905,0.539269125272819,0.927245228150489,0.50003472309811,0.0392344021747092
"Platygyra daedalea","Platygyra daedalea","1.1",FALSE,49,53,0.538461538461538,0.924528301886792,0.497822931785196,0.0406386066763425,577294.448123256,623146.301707734,0.53600314209884,0.92641879850876,0.496563386900127,0.0394397551987123
"Astrea curta","Astrea curta","1.1",FALSE,46,47,0.505494505494505,0.978723404255319,0.494739303249942,0.010755202244564,541460.705345993,552409.995319702,0.502732427675351,0.980179051670902,0.492767794203035,0.00996463347231516
"Cyphastrea microphthalma","Cyphastrea microphthalma","1.1",FALSE,48,52,0.527472527472527,0.923076923076923,0.486897717666948,0.040574809805579,570523.729815138,618590.212117541,0.529716703178086,0.922296729950086,0.488555983141089,0.041160720036997
"Goniastrea pectinata","Goniastrea pectinata","1.1",FALSE,49,55,0.538461538461538,0.890909090909091,0.47972027972028,0.0587412587412588,577899.624877378,650015.385009747,0.536565033249516,0.889055302696739,0.477035988052134,0.0595290451973815
"Leptastrea transversa","Leptastrea transversa","1.1",FALSE,46,49,0.505494505494505,0.938775510204082,0.474545862300964,0.0309486431935411,544113.118491434,580721.221252789,0.505195125497446,0.936960969529612,0.473348114587721,0.0318470109097247
"Pavona explanulata","Pavona explanulata","1.1",FALSE,44,45,0.483516483516484,0.977777777777778,0.472771672771673,0.0107448107448108,519274.567711256,531561.04503783,0.482133165856853,0.976886046407521,0.470989162235843,0.0111440036210101
"Pocillopora verrucosa","Pocillopora verrucosa","1.1",FALSE,50,59,0.549450549450549,0.847457627118644,0.465636058856398,0.0838144905941516,590771.984361641,695720.648475474,0.548516690072513,0.849151143718667,0.465773574723852,0.0827431153486608
"Porites lobata","Porites lobata","1.1",FALSE,43,44,0.472527472527473,0.977272727272727,0.461788211788212,0.0107392607392607,509358.394326831,521111.75086859,0.472926252281072,0.977445612151006,0.462259690163154,0.0106665621179187
"Pocillopora grandis","Pocillopora grandis","1.1",FALSE,44,46,0.483516483516484,0.956521739130435,0.462494027711419,0.0210224558050645,519740.525965377,542866.998258811,0.48256579618806,0.957399377070978,0.462008192666209,0.020557603521851
"Galaxea astreata","Galaxea astreata","1.1",FALSE,43,45,0.472527472527473,0.955555555555556,0.451526251526252,0.021001221001221,514810.81468938,537054.192655802,0.477988685248981,0.958582619276416,0.458191645890458,0.0197970393585224
"Echinopora lamellosa","Echinopora lamellosa","1.1",FALSE,43,45,0.472527472527473,0.955555555555556,0.451526251526252,0.021001221001221,515468.924613524,539623.572742328,0.478599723495294,0.955237967077584,0.457176626915539,0.0214230965797555
"Plicatellopsis antarctica","Plicatellopsis antarctica","2.1",FALSE,14,16,0.518518518518518,0.875,0.453703703703704,0.0648148148148148,112347.443899263,127289.438721257,0.516926552378341,0.882614025388908,0.456246625225058,0.0606799271532834
"Platygyra pini","Platygyra pini","1.1",FALSE,42,43,0.461538461538462,0.976744186046512,0.450805008944544,0.0107334525939177,499813.749037666,510763.039011375,0.464064293047196,0.978562877229914,0.45411608982393,0.00994820322326596
"Flabellum magnificum","Flabellum magnificum","1.2",FALSE,13,16,0.541666666666667,0.8125,0.440104166666667,0.1015625,153856.282373572,189560.998686413,0.558659787151459,0.811645240528055,0.453433557315898,0.105226229835561
"Pocillopora damicornis","Pocillopora damicornis","1.1",FALSE,50,61,0.549450549450549,0.819672131147541,0.450369302828319,0.0990812466222302,586106.605578803,708555.299229466,0.544185005098212,0.827185409827825,0.450141896464322,0.0940431086338903
"Psammocora contigua","Psammocora contigua","1.1",FALSE,44,48,0.483516483516484,0.916666666666667,0.443223443223443,0.0402930402930403,523361.351912509,572241.344744595,0.48592764054836,0.914581507818345,0.44442043418333,0.0415072063650301
"Hydnophora exesa","Hydnophora exesa","1.1",FALSE,44,48,0.483516483516484,0.916666666666667,0.443223443223443,0.0402930402930403,522251.331985747,569826.965094842,0.484897015413352,0.916508631526106,0.444412300027584,0.0404847153857678
"Dipsastraea matthaii","Dipsastraea matthaii","1.1",FALSE,41,42,0.450549450549451,0.976190476190476,0.439822082679226,0.010727367870225,488617.687316536,499566.977290246,0.453669035858828,0.978082438448794,0.443725716841516,0.00994331901731238
"Goniastrea stelligera","Goniastrea stelligera","1.1",FALSE,43,47,0.472527472527473,0.914893617021277,0.432312368482581,0.0402151040448913,509713.17427054,555732.005160995,0.473255656392267,0.917192404858663,0.434066493599388,0.0391891627928784
"Dipsastraea pallida","Dipsastraea pallida","1.1",FALSE,44,49,0.483516483516484,0.897959183673469,0.434178066831128,0.0493384166853555,519903.114613624,578193.835574809,0.482716755592941,0.899184810742169,0.434051574519912,0.0486651810730285
"Stylobates loisetteae","Stylobates loisetteae","1.2",FALSE,11,12,0.458333333333333,0.916666666666667,0.420138888888889,0.0381944444444445,130074.948961013,141623.234286194,0.472308586813864,0.918457692458543,0.433795454773417,0.0385131320404468
"Goniastrea retiformis","Goniastrea retiformis","1.1",FALSE,44,49,0.483516483516484,0.897959183673469,0.434178066831128,0.0493384166853555,519751.624506374,578606.425904402,0.482576100899748,0.898281804758677,0.433489330849631,0.049086770050117
"Platygyra lamellina","Platygyra lamellina","1.1",FALSE,41,43,0.450549450549451,0.953488372093023,0.429593662151802,0.0209557883976489,488322.767043961,512644.392478742,0.453395209922543,0.952556536672173,0.431884570907571,0.0215106390149726
"Acanthastrea echinata","Acanthastrea echinata","1.1",FALSE,42,45,0.461538461538462,0.933333333333333,0.430769230769231,0.0307692307692308,494503.290622201,528151.930338387,0.459133668119261,0.936289848084759,0.429882192373982,0.0292514757452798
"Gardineroseris planulata","Gardineroseris planulata","1.1",FALSE,40,41,0.43956043956044,0.975609756097561,0.428839453229697,0.0107209863307424,473678.572829653,484627.862803362,0.439798449832624,0.977406808782367,0.429861999358337,0.00993645047428702
"Favites abdita","Favites abdita","1.1",FALSE,47,57,0.516483516483517,0.824561403508772,0.425872373240794,0.0906111432427222,555677.54169825,668003.925248029,0.515932396911653,0.831847719295853,0.429177187681801,0.0867552092298516
"Dipsastraea favus","Dipsastraea favus","1.1",FALSE,43,48,0.472527472527473,0.895833333333333,0.423305860805861,0.0492216117216117,510905.891228928,567131.659838375,0.474363063607785,0.900859407804053,0.427334428565826,0.0470286350419595
"Porites rus","Porites rus","1.1",FALSE,41,44,0.450549450549451,0.931818181818182,0.41983016983017,0.0307192807192807,492170.033550162,526797.800101813,0.456967298555163,0.934267442755155,0.426929669443864,0.0300376291112995
"Leptoria phrygia","Leptoria phrygia","1.1",FALSE,43,48,0.472527472527473,0.895833333333333,0.423305860805861,0.0492216117216117,513878.841656252,574329.009102613,0.477123372104654,0.894746449355199,0.426904443095019,0.0502189290096355
"Psammocora profundacella","Psammocora profundacella","1.1",FALSE,41,44,0.450549450549451,0.931818181818182,0.41983016983017,0.0307192807192807,486558.583792529,520492.83781429,0.451757210857977,0.934803610047236,0.422304271574907,0.0294529392830699
"Herpolitha limax","Herpolitha limax","1.1",FALSE,40,42,0.43956043956044,0.952380952380952,0.418628990057561,0.0209314495028781,474041.338737354,496901.619981341,0.4401352687073,0.953994351548208,0.419886560263917,0.0202487084433832
"Pemphixina pyxidata","Pemphixina pyxidata","2.1",FALSE,12,13,0.444444444444444,0.923076923076923,0.41025641025641,0.0341880341880342,95826.5469421352,103383.223114949,0.44091155809059,0.926906165767227,0.408683641752203,0.0322279163383871
"Oxypora lacera","Oxypora lacera","1.1",FALSE,40,43,0.43956043956044,0.930232558139535,0.408893432149246,0.0306670074111935,471249.799650619,505724.344237842,0.437543396004132,0.931831352435331,0.407716654447678,0.029826741556454
"Dipsastraea speciosa","Dipsastraea speciosa","1.1",FALSE,39,41,0.428571428571429,0.951219512195122,0.407665505226481,0.0209059233449478,460169.370574303,483295.842867737,0.427255500771437,0.95214841461038,0.406810647693088,0.0204448530783492
"Leptoseris mycetoseroides","Leptoseris mycetoseroides","1.1",FALSE,40,43,0.43956043956044,0.930232558139535,0.408893432149246,0.0306670074111935,470835.612442793,506048.845552156,0.43715883376638,0.930415347413863,0.406739288193786,0.0304195455725942
"Dendrobrachia paucispina","Dendrobrachia paucispina","1.23",TRUE,4,4,0.4,1,0.4,0,40747.799660732,40747.799660732,0.399789827330158,1,0.399789827330158,0
"Podabacia crustacea","Podabacia crustacea","1.1",FALSE,40,44,0.43956043956044,0.909090909090909,0.3996003996004,0.03996003996004,472956.943733729,520442.066913821,0.43912843565857,0.908760021145724,0.39906236647477,0.0400660691837991
"Flabellum (Flabellum) magnificum","Flabellum (Flabellum) magnificum","1.2",FALSE,12,16,0.5,0.75,0.375,0.125,141983.777573419,187853.366729595,0.515550133763997,0.755822373829464,0.389664325929602,0.125885807834395
"Lobactis scutaria","Lobactis scutaria","1.1",FALSE,38,41,0.417582417582418,0.926829268292683,0.387027606539802,0.0305548110426159,451555.053251544,487044.482860194,0.419257327279476,0.927133083614381,0.388707338668544,0.0305499886109315
"Mycedium elephantotus","Mycedium elephantotus","1.1",FALSE,38,41,0.417582417582418,0.926829268292683,0.387027606539802,0.0305548110426159,447926.456104809,482811.509500709,0.415888267558941,0.927746019493248,0.38583868478175,0.0300495827771907
"Euphyllia glabrescens","Euphyllia glabrescens","1.1",FALSE,37,40,0.406593406593407,0.925,0.376098901098901,0.0304945054945055,442208.481426804,476181.288950242,0.410579274195475,0.928655727741147,0.38128679467343,0.0292924795220443
"Platygyra sinensis","Platygyra sinensis","1.1",FALSE,37,40,0.406593406593407,0.925,0.376098901098901,0.0304945054945055,440530.609876711,473723.277816843,0.409021413339871,0.929932368759458,0.380362251780488,0.0286591615593836
"Merulina ampliata","Merulina ampliata","1.1",FALSE,38,42,0.417582417582418,0.904761904761905,0.377812663526949,0.0397697540554683,453029.162015235,501909.15484732,0.420625999595141,0.90261187236771,0.37966202106111,0.0409639785340314
"Pachyseris speciosa","Pachyseris speciosa","1.1",FALSE,36,38,0.395604395604396,0.947368421052632,0.374783111625217,0.0208212839791787,430091.885697685,453327.652997968,0.399329324705293,0.948743988709669,0.378861296329638,0.0204680283756546
"Lithophyllon concinna","Lithophyllon concinna","1.1",FALSE,35,36,0.384615384615385,0.972222222222222,0.373931623931624,0.0106837606837607,419314.725890759,431546.524140227,0.389323007239061,0.971655899039303,0.378287996615555,0.011035010623506
"Stylocoeniella guentheri","Stylocoeniella guentheri","1.1",FALSE,35,36,0.384615384615385,0.972222222222222,0.373931623931624,0.0106837606837607,418102.00680364,429574.973600531,0.388197028558178,0.973292283065913,0.377829172204793,0.0103678563533855
"Oulophyllia crispa","Oulophyllia crispa","1.1",FALSE,36,38,0.395604395604396,0.947368421052632,0.374783111625217,0.0208212839791787,425544.604224981,448780.371525264,0.395107290065428,0.948224635535391,0.374650466119667,0.0204568239457614
"Lobophyllia corymbosa","Lobophyllia corymbosa","1.1",FALSE,36,38,0.395604395604396,0.947368421052632,0.374783111625217,0.0208212839791787,423940.559030664,445910.238105446,0.393617975094503,0.950730713947889,0.374224698484319,0.0193932766101838
"Cyphastrea chalcidicum","Cyphastrea chalcidicum","1.1",FALSE,36,39,0.395604395604396,0.923076923076923,0.365173288250211,0.0304311073541843,430955.155728528,466739.906071418,0.400130848867729,0.923330424766776,0.369452986647331,0.0306778622203983
"Goniastrea edwardsi","Goniastrea edwardsi","1.1",FALSE,35,37,0.384615384615385,0.945945945945946,0.363825363825364,0.0207900207900208,417558.356769088,440794.124069371,0.387692263394284,0.947286576586429,0.367255676959815,0.0204365864344687
"Favites chinensis","Favites chinensis","1.1",TRUE,33,33,0.362637362637363,1,0.362637362637363,0,392824.10332679,392824.10332679,0.364727141166554,1,0.364727141166554,0
"Leptastrea purpurea","Leptastrea purpurea","1.1",FALSE,37,42,0.406593406593407,0.880952380952381,0.358189429618001,0.0484039769754056,442839.321700834,502613.925429524,0.411164993268543,0.881072527631208,0.362266179892584,0.0488988133759592
"Pavona venosa","Pavona venosa","1.1",FALSE,33,34,0.362637362637363,0.970588235294118,0.351971557853911,0.0106658047834518,394359.267603001,405308.55757671,0.366152501965297,0.97298529782057,0.356261001172451,0.0098915007928457
"Astrotoma agassizii","Astrotoma agassizii","2.3",FALSE,9,18,0.75,0.5,0.375,0.375,68401.2975831012,144092.057390856,0.743107022655099,0.474705537707464,0.352757018763681,0.390350003891418
"Plerogyra sinuosa","Plerogyra sinuosa","1.1",FALSE,35,39,0.384615384615385,0.897435897435897,0.345167652859961,0.0394477317554241,419284.411395633,466146.752973354,0.389294861005035,0.899468694614291,0.350158540448251,0.0391363205567844
"Favites halicora","Favites halicora","1.1",FALSE,35,39,0.384615384615385,0.897435897435897,0.345167652859961,0.0394477317554241,416869.30021777,463015.578063899,0.387052491995493,0.900335366600213,0.348477047274289,0.0385754447212049
"Lithophyllon repanda","Lithophyllon repanda","1.1",FALSE,33,35,0.362637362637363,0.942857142857143,0.341915227629513,0.0207221350078493,396166.55936756,418519.232340831,0.367830526182648,0.946591049476388,0.348185083808685,0.0196454423739632
"Hydnophora rigida","Hydnophora rigida","1.1",FALSE,32,33,0.351648351648352,0.96969696969697,0.340992340992341,0.0106560106560106,382985.682710467,395272.16003704,0.355592419048954,0.968916411099071,0.344539330478949,0.0110530885700046
"Pavona maldivensis","Pavona maldivensis","1.1",FALSE,35,39,0.384615384615385,0.897435897435897,0.345167652859961,0.0394477317554241,413402.707468186,460960.10020325,0.383833849217627,0.896829698027888,0.344233595086726,0.0396002541309007
"Porites solida","Porites solida","1.1",FALSE,35,39,0.384615384615385,0.897435897435897,0.345167652859961,0.0394477317554241,410810.741104613,458368.133839677,0.381427274687755,0.896246293701345,0.341852781255506,0.0395744934322497
"Porites lichen","Porites lichen","1.1",FALSE,33,36,0.362637362637363,0.916666666666667,0.332417582417582,0.0302197802197802,392966.351528403,428237.266936894,0.364859214986544,0.917636978068777,0.334808307460799,0.0300509075257456
"Styela ordinaria","Styela ordinaria","3.1",TRUE,5,5,0.333333333333333,1,0.333333333333333,0,59060.7028476617,59060.7028476617,0.333042696645798,1,0.333042696645798,0
"Pavona minuta","Pavona minuta","1.1",FALSE,31,32,0.340659340659341,0.96875,0.330013736263736,0.0106456043956044,368352.540199791,379301.8301735,0.342005920183426,0.971133042071796,0.332133249674294,0.00987267050913159
"Astrodia tenuispina","Astrodia tenuispina","1.12",FALSE,5,6,0.384615384615385,0.833333333333333,0.320512820512821,0.0641025641025641,51934.6037138557,62000.7993605533,0.395496507215613,0.837644098938796,0.331285315420063,0.0642111917955497
"Danafungia horrida","Danafungia horrida","1.1",FALSE,31,32,0.340659340659341,0.96875,0.330013736263736,0.0106456043956044,367402.768606221,379634.566855689,0.341124081530578,0.967780072423916,0.330133088329204,0.0109909932013733
"Psammocora nierstraszi","Psammocora nierstraszi","1.1",FALSE,31,32,0.340659340659341,0.96875,0.330013736263736,0.0106456043956044,366973.371768022,378950.837577101,0.340725397539713,0.968393087911721,0.329956119853431,0.0107692776862817
"Montipora monasteriata","Montipora monasteriata","1.1",FALSE,33,37,0.362637362637363,0.891891891891892,0.323433323433323,0.0392040392040392,395519.668244567,442480.903189755,0.367229904306503,0.893868335092759,0.328255183158727,0.0389747211477759
"Isopora palifera","Isopora palifera","1.1",FALSE,35,42,0.384615384615385,0.833333333333333,0.320512820512821,0.0641025641025641,422042.641516642,504915.530901419,0.391855807184752,0.835867814886135,0.327539657301961,0.0643161498827908
"Favites complanata","Favites complanata","1.1",FALSE,32,35,0.351648351648352,0.914285714285714,0.321507064364207,0.0301412872841444,380774.247701883,412451.072542064,0.353539158157564,0.923198587786555,0.326386851538311,0.0271523066192532
"Turbinaria stellulata","Turbinaria stellulata","1.1",FALSE,31,33,0.340659340659341,0.939393939393939,0.32001332001332,0.0206460206460206,371183.6734253,394419.440725583,0.344634555032603,0.941088686557798,0.324331680738063,0.0203028742945396
"Porites nigrescens","Porites nigrescens","1.1",FALSE,31,33,0.340659340659341,0.939393939393939,0.32001332001332,0.0206460206460206,372034.688240067,396611.296011402,0.3454247005401,0.93803351538775,0.324019946149391,0.0214047543907093
"Pleuractis granulosa","Pleuractis granulosa","1.1",FALSE,30,31,0.32967032967033,0.967741935483871,0.319035802906771,0.010634526763559,360656.859844994,372910.522153361,0.334860677640094,0.967140475850321,0.323857315116401,0.0110033625236925
"Paragoniastrea russelli","Paragoniastrea russelli","1.1",FALSE,31,33,0.340659340659341,0.939393939393939,0.32001332001332,0.0206460206460206,369679.760826239,392078.62038492,0.343238210617445,0.942871509962235,0.323629529921606,0.0196086806958391
"Polyphyllia talpina","Polyphyllia talpina","1.1",FALSE,30,31,0.32967032967033,0.967741935483871,0.319035802906771,0.010634526763559,359695.803924068,371982.281250642,0.333968361777672,0.966970261902622,0.322937474255345,0.0110308875223267
"Plesiastrea versipora","Plesiastrea versipora","1.1",FALSE,44,67,0.483516483516484,0.656716417910448,0.317533213055601,0.165983270460882,515448.082473072,764029.804904047,0.478580372100513,0.674643946040568,0.322871350731453,0.15570902136906
"Cycloseris costulata","Cycloseris costulata","1.1",FALSE,31,33,0.340659340659341,0.939393939393939,0.32001332001332,0.0206460206460206,368585.258839448,391223.045918761,0.342221993493133,0.942135854941396,0.322419610419401,0.0198023830737313
"Goniopora columna","Goniopora columna","1.1",TRUE,29,29,0.318681318681319,1,0.318681318681319,0,346659.333609299,346659.333609299,0.321864332242465,1,0.321864332242465,0
"Pavona clavus","Pavona clavus","1.1",FALSE,32,35,0.351648351648352,0.914285714285714,0.321507064364207,0.0301412872841444,378634.396053724,414032.758417889,0.351552360586987,0.914503474315826,0.32149585516073,0.0300565054262575
"Pocillopora meandrina","Pocillopora meandrina","1.1",TRUE,29,29,0.318681318681319,1,0.318681318681319,0,345649.982075971,345649.982075971,0.32092717513814,1,0.32092717513814,0
"Montipora verrucosa","Montipora verrucosa","1.1",FALSE,32,35,0.351648351648352,0.914285714285714,0.321507064364207,0.0301412872841444,376808.564458551,412079.479867041,0.349857122610703,0.914407493865332,0.319911974697389,0.0299451479133139
"Leptoseris hawaiiensis","Leptoseris hawaiiensis","1.1",FALSE,32,35,0.351648351648352,0.914285714285714,0.321507064364207,0.0301412872841444,376291.805571653,411243.155879096,0.349377325190193,0.915010499730436,0.319683920916762,0.0296934042734313
"Halomitra pileus","Halomitra pileus","1.1",FALSE,31,34,0.340659340659341,0.911764705882353,0.31060116354234,0.0300581771170007,373667.645738734,409538.009054845,0.34694085984675,0.912412614890386,0.316553217145092,0.030387642701658
"Goniopora tenuidens","Goniopora tenuidens","1.1",FALSE,30,31,0.32967032967033,0.967741935483871,0.319035802906771,0.010634526763559,351254.027325777,362726.994122668,0.326130387939035,0.968370242681715,0.315814962914405,0.0103154250246297
"Diploastrea heliopora","Diploastrea heliopora","1.1",FALSE,31,34,0.340659340659341,0.911764705882353,0.31060116354234,0.0300581771170007,371853.069124532,407461.549638724,0.345256071832673,0.912608979802477,0.315083791485827,0.0301722803468466
"Coscinaraea columna","Coscinaraea columna","1.1",FALSE,31,34,0.340659340659341,0.911764705882353,0.31060116354234,0.0300581771170007,370186.983208106,404170.665990353,0.343709153636743,0.915917493173395,0.314809226379715,0.0288999272570281
"Montipora tuberculosa","Montipora tuberculosa","1.1",FALSE,33,38,0.362637362637363,0.868421052631579,0.314921920185078,0.0477154424522845,388482.003640964,447962.183108002,0.360695612572306,0.867220533987134,0.312802641741772,0.0478929708305345
"Danafungia scruposa","Danafungia scruposa","1.1",TRUE,28,28,0.307692307692308,1,0.307692307692308,0,336888.349654206,336888.349654206,0.312792223341447,1,0.312792223341447,0
"Seriatopora caliendrum","Seriatopora caliendrum","1.1",FALSE,29,30,0.318681318681319,0.966666666666667,0.308058608058608,0.0106227106227106,347419.7046025,358368.994576209,0.322570317278076,0.969446882572368,0.312714788495611,0.00985552878246546
"Physogyra lichtensteini","Physogyra lichtensteini","1.1",FALSE,30,32,0.32967032967033,0.9375,0.309065934065934,0.0206043956043956,359792.104887258,384350.472284562,0.334057774760984,0.936104235149418,0.312712897738348,0.0213448770226365
"Pleuractis paumotensis","Pleuractis paumotensis","1.1",TRUE,28,28,0.307692307692308,1,0.307692307692308,0,336239.188959787,336239.188959787,0.312189494226232,1,0.312189494226232,0
"Ctenactis echinata","Ctenactis echinata","1.1",FALSE,29,30,0.318681318681319,0.966666666666667,0.308058608058608,0.0106227106227106,347007.157204232,359293.634530806,0.322187277561594,0.965803799049715,0.311169696674472,0.0110175808871215
"Umbellula thomsoni","Umbellula thomsoni","3.1",FALSE,6,8,0.4,0.75,0.3,0.1,69272.381057962,87556.2438330276,0.390626245172298,0.791175797697152,0.309054031125636,0.0815722140466621
"Styela calva","Styela calva","3.1",FALSE,6,8,0.4,0.75,0.3,0.1,72885.7316775123,97163.988510533,0.41100189219712,0.750131121568885,0.308305310360759,0.10269658183636
"Cycloseris explanulata","Cycloseris explanulata","1.1",FALSE,29,30,0.318681318681319,0.966666666666667,0.308058608058608,0.0106227106227106,343550.345602097,355836.822928671,0.318977716329173,0.965471596712641,0.307963925100078,0.0110137912290946
"Lobophyllia recta","Lobophyllia recta","1.1",FALSE,30,32,0.32967032967033,0.9375,0.309065934065934,0.0206043956043956,354412.405159644,378734.030594425,0.329062861044209,0.935781779639373,0.307931029721173,0.0211318313230354
"Tubastraea micranthus","Tubastraea micranthus","1.1",FALSE,28,29,0.307692307692308,0.96551724137931,0.297082228116711,0.0106100795755968,338056.897486515,348699.206814656,0.313877190141053,0.969479972652194,0.304297649714095,0.00957954042695747
"Scleranthelia thomsoni","Scleranthelia thomsoni","1.3",TRUE,6,6,0.3,1,0.3,0,62739.6883892249,62739.6883892249,0.300341259229612,1,0.300341259229612,0
"Montipora efflorescens","Montipora efflorescens","1.1",TRUE,27,27,0.296703296703297,1,0.296703296703297,0,322536.212743153,322536.212743153,0.299466630993962,1,0.299466630993962,0
"Platygyra ryukyuensis","Platygyra ryukyuensis","1.1",TRUE,27,27,0.296703296703297,1,0.296703296703297,0,322437.856765114,322437.856765114,0.299375309981878,1,0.299375309981878,0
"Montipora grisea","Montipora grisea","1.1",FALSE,28,29,0.307692307692308,0.96551724137931,0.297082228116711,0.0106100795755968,333891.649810974,345869.115620053,0.310009864118833,0.965369946988164,0.299274206090206,0.0107356580286273
"Fimbriaphyllia ancora","Fimbriaphyllia ancora","1.1",TRUE,27,27,0.296703296703297,1,0.296703296703297,0,322274.507443759,322274.507443759,0.299223644311454,1,0.299223644311454,0
"Echinopora gemmacea","Echinopora gemmacea","1.1",FALSE,29,31,0.318681318681319,0.935483870967742,0.298121233605105,0.0205600850762141,342822.295565522,365749.05134831,0.318301740475814,0.937315611077403,0.298349190381089,0.0199525500947254
"Tentorium papillatum","Tentorium papillatum","2.1",TRUE,8,8,0.296296296296296,1,0.296296296296296,0,64764.7588443003,64764.7588443003,0.297991857607527,1,0.297991857607527,0
"Goniastrea favulus","Goniastrea favulus","1.1",TRUE,27,27,0.296703296703297,1,0.296703296703297,0,320845.384336314,320845.384336314,0.297896740027988,1,0.297896740027988,0
"Bernardpora stutchburyi","Bernardpora stutchburyi","1.1",FALSE,28,29,0.307692307692308,0.96551724137931,0.297082228116711,0.0106100795755968,332546.967687903,344724.150007628,0.308761361131436,0.964675575182489,0.297854543643596,0.0109068174878397
"Echinophyllia orpheensis","Echinophyllia orpheensis","1.1",TRUE,27,27,0.296703296703297,1,0.296703296703297,0,320345.957985796,320345.957985796,0.297433035424566,1,0.297433035424566,0
"Goniopora lobata","Goniopora lobata","1.1",FALSE,30,33,0.32967032967033,0.909090909090909,0.2997002997003,0.02997002997003,350714.296841067,385879.992078196,0.325629261977003,0.908868829794103,0.295954286279756,0.0296749756972469
"Montipora venosa","Montipora venosa","1.1",FALSE,31,36,0.340659340659341,0.861111111111111,0.293345543345543,0.0473137973137973,369971.717307077,429760.90829161,0.343509284748842,0.860878014191176,0.295719590910814,0.0477896938380277
"Aerothyris kerguelensis","Aerothyris kerguelensis","2.1",FALSE,13,21,0.481481481481481,0.619047619047619,0.298059964726631,0.18342151675485,105355.754825347,172778.096688261,0.484756797528186,0.609774947431196,0.295592550729664,0.189164246798522
"Turbinaria peltata","Turbinaria peltata","1.1",FALSE,33,41,0.362637362637363,0.804878048780488,0.291878852854463,0.0707585097829,390891.613224087,482187.976694788,0.362932873491729,0.81066229793513,0.294215997221005,0.0687168762707241
"Hydnophora microconos","Hydnophora microconos","1.1",FALSE,32,38,0.351648351648352,0.842105263157895,0.296124927703875,0.0555234239444766,376093.431523221,447395.681125907,0.349193139955749,0.840628212093491,0.293541604916314,0.0556515350394355
"Coscinaraea monile","Coscinaraea monile","1.1",FALSE,30,34,0.32967032967033,0.882352941176471,0.290885585003232,0.0387847446670976,355374.111784689,401782.40662927,0.329955781068777,0.884493959718344,0.291843895329482,0.0381118857392954
"Myxilla (Myxilla) basimucronata","Myxilla (Myxilla) basimucronata","2.1",TRUE,8,8,0.296296296296296,1,0.296296296296296,0,63208.0988247259,63208.0988247259,0.290829443677885,1,0.290829443677885,0
"Myxilla basimucronata","Myxilla basimucronata","2.1",TRUE,8,8,0.296296296296296,1,0.296296296296296,0,63208.0988247259,63208.0988247259,0.290829443677885,1,0.290829443677885,0
"Antarctotetilla leptoderma","Antarctotetilla leptoderma","2.1",FALSE,12,19,0.444444444444444,0.631578947368421,0.280701754385965,0.16374269005848,97471.355828656,150870.136546253,0.448479557481772,0.646061295230376,0.289745283791019,0.158734273690753
"Caryophyllia (Caryophyllia) planilamellata","Caryophyllia (Caryophyllia) planilamellata","1.12",FALSE,7,13,0.538461538461538,0.538461538461538,0.289940828402367,0.248520710059172,69821.8197551972,128437.037939316,0.531712651409936,0.543626829732611,0.289053263014705,0.242659388395232
"Pectinia lactuca","Pectinia lactuca","1.1",FALSE,27,28,0.296703296703297,0.964285714285714,0.286106750392465,0.010596546310832,319045.05433619,330859.751654967,0.296225179631004,0.964290920066041,0.285647251013109,0.0105779286178948
